time,acc_x,acc_y,acc_z
14:45:55.526,-0.53174,0.23169,-0.02637;
14:45:55.546,-0.60962,0.19409,0.00684;
14:45:55.566,-0.65186,0.19971,-0.01709;
14:45:55.586,-0.67212,0.25513,-0.04272;
14:45:55.606,-0.73364,0.27710,-0.05737;
14:45:55.626,-0.84766,0.30078,-0.09448;
14:45:55.646,-0.97974,0.34424,-0.12329;
14:45:55.666,-1.09595,0.34375,-0.08960;
14:45:55.686,-1.14697,0.35693,-0.06274;
14:45:55.706,-1.04761,0.40283,-0.12451;
14:45:55.726,-0.96558,0.41748,-0.19531;
14:45:55.746,-1.14673,0.38574,-0.18188;
14:45:55.766,-1.28076,0.34961,-0.01440;
14:45:55.786,-0.89136,0.30640,-0.20752;
14:45:55.806,-1.16772,0.33984,-0.33545;
14:45:55.826,-1.39697,0.36206,-0.24072;
14:45:55.846,-1.35034,0.33862,-0.08765;
14:45:55.866,-1.26172,0.35400,-0.03271;
14:45:55.886,-1.10889,0.38867,-0.10278;
14:45:55.906,-0.85352,0.40381,-0.25024;
14:45:55.926,-0.60181,0.37720,-0.34497;
14:45:55.946,-0.41846,0.33179,-0.35767;
14:45:55.966,-0.35596,0.29565,-0.34326;
14:45:55.986,-0.38354,0.28149,-0.30518;
14:45:56.006,-0.41772,0.25146,-0.27783;
14:45:56.026,-0.47559,0.21851,-0.30176;
14:45:56.046,-0.82251,0.32471,-0.29443;
14:45:56.066,-0.88550,0.40015,-0.35596;
14:45:56.086,-0.92065,0.43628,-0.29907;
14:45:56.106,-0.96021,0.47412,-0.23340;
14:45:56.126,-1.03003,0.49780,-0.25293;
14:45:56.146,-1.17627,0.49731,-0.33447;
14:45:56.166,-1.28052,0.48755,-0.34912;
14:45:56.186,-1.25562,0.47632,-0.23071;
14:45:56.206,-1.27808,0.52295,-0.18506;
14:45:56.226,-1.03882,0.58423,-0.28760;
14:45:56.246,-1.03516,0.59399,-0.33301;
14:45:56.266,-1.28149,0.57520,-0.32666;
14:45:56.286,-1.41870,0.52881,-0.25146;
14:45:56.306,-1.39771,0.45459,-0.11523;
14:45:56.326,-1.35791,0.44507,-0.03271;
14:45:56.346,-1.22095,0.46973,-0.04932;
14:45:56.366,-1.03760,0.43213,-0.11987;
14:45:56.386,-0.86841,0.41260,-0.18066;
14:45:56.406,-0.72583,0.42969,-0.19604;
14:45:56.426,-0.63428,0.38574,-0.18799;
14:45:56.446,-0.56470,0.34033,-0.14453;
14:45:56.466,-0.51489,0.34961,-0.11646;
14:45:56.486,-0.50464,0.34009,-0.10742;
14:45:56.506,-0.52417,0.32861,-0.11060;
14:45:56.526,-0.57837,0.32129,-0.11841;
14:45:56.546,-0.64258,0.28271,-0.08838;
14:45:56.566,-0.72607,0.26416,-0.04834;
14:45:56.586,-0.78076,0.24365,-0.02173;
14:45:56.606,-0.78320,0.24463,-0.00928;
14:45:56.626,-0.83252,0.26880,-0.01758;
14:45:56.646,-0.95337,0.30688,-0.05640;
14:45:56.666,-1.05371,0.33447,-0.07544;
14:45:56.686,-1.06299,0.32202,-0.04712;
14:45:56.706,-0.99829,0.31006,-0.00635;
14:45:56.726,-1.36743,0.41577,-0.04395;
14:45:56.746,-1.03296,0.39526,-0.08374;
14:45:56.766,-0.71436,0.36548,-0.14258;
14:45:56.786,-0.87109,0.36987,-0.21875;
14:45:56.806,-1.18384,0.39526,-0.25684;
14:45:56.826,-1.29712,0.36865,-0.20410;
14:45:56.846,-1.27783,0.29956,-0.10986;
14:45:56.866,-1.24487,0.32764,-0.07153;
14:45:56.886,-1.08423,0.35010,-0.12988;
14:45:56.906,-0.83594,0.33789,-0.20313;
14:45:56.926,-0.60303,0.31055,-0.24854;
14:45:56.946,-0.46509,0.29858,-0.29248;
14:45:56.966,-0.43115,0.32397,-0.30420;
14:45:56.986,-0.43433,0.32715,-0.27466;
14:45:57.006,-0.43677,0.29150,-0.22534;
14:45:57.026,-0.48755,0.26489,-0.20825;
14:45:57.046,-0.59912,0.26221,-0.24097;
14:45:57.066,-0.66504,0.26880,-0.25049;
14:45:57.086,-0.69434,0.27832,-0.22729;
14:45:57.106,-0.74292,0.29980,-0.23828;
14:45:57.126,-0.83911,0.36157,-0.30249;
14:45:57.146,-0.94751,0.43066,-0.39307;
14:45:57.166,-1.00977,0.44922,-0.42090;
14:45:57.186,-1.03369,0.41504,-0.33887;
14:45:57.206,-1.25806,0.41040,-0.34668;
14:45:57.226,-1.38208,0.44482,-0.32031;
14:45:57.246,-1.36670,0.50537,-0.27856;
14:45:57.266,-1.13306,0.53101,-0.24731;
14:45:57.286,-1.03101,0.56812,-0.28394;
14:45:57.306,-1.17407,0.64258,-0.36230;
14:45:57.326,-1.34839,0.65283,-0.36499;
14:45:57.346,-1.38525,0.59399,-0.23950;
14:45:57.366,-1.39673,0.52271,-0.10229;
14:45:57.386,-1.38037,0.44360,-0.03394;
14:45:57.406,-1.20801,0.39136,-0.02539;
14:45:57.426,-0.99146,0.35913,-0.04346;
14:45:57.446,-0.79565,0.36035,-0.09741;
14:45:57.466,-0.65356,0.38647,-0.14209;
14:45:57.486,-0.58496,0.38647,-0.14014;
14:45:57.506,-0.55054,0.36377,-0.10498;
14:45:57.526,-0.55298,0.31372,-0.04224;
14:45:57.546,-0.56201,0.27612,0.01953;
14:45:57.566,-0.57520,0.27246,0.05151;
14:45:57.586,-0.59766,0.27832,0.01465;
14:45:57.606,-0.61475,0.28125,-0.05688;
14:45:57.626,-0.62720,0.28491,-0.09741;
14:45:57.646,-0.66626,0.27661,-0.06592;
14:45:57.666,-0.75000,0.28564,-0.02051;
14:45:57.686,-0.94556,0.30542,-0.02734;
14:45:57.706,-1.00098,0.30981,-0.04150;
14:45:57.726,-1.00366,0.32031,-0.07275;
14:45:57.746,-0.92969,0.31982,-0.12476;
14:45:57.766,-1.03516,0.33765,-0.18481;
14:45:57.786,-1.23462,0.39941,-0.15552;
14:45:57.806,-1.07422,0.35693,-0.04712;
14:45:57.826,-0.90405,0.29297,0.03760;
14:45:57.846,-1.06641,0.30615,0.03418;
14:45:57.866,-1.30640,0.34863,-0.05908;
14:45:57.886,-1.40869,0.40015,-0.15356;
14:45:57.906,-1.37036,0.45679,-0.18896;
14:45:57.926,-1.23560,0.51855,-0.19067;
14:45:57.946,-1.01099,0.51147,-0.22900;
14:45:57.966,-0.78662,0.44604,-0.28101;
14:45:57.986,-0.62866,0.37500,-0.33545;
14:45:58.006,-0.54517,0.32739,-0.35596;
14:45:58.026,-0.50391,0.29980,-0.32178;
14:45:58.046,-0.48218,0.26660,-0.25366;
14:45:58.066,-0.48145,0.27490,-0.19312;
14:45:58.086,-0.51904,0.31396,-0.20337;
14:45:58.106,-0.59326,0.34229,-0.25684;
14:45:58.126,-0.67700,0.34155,-0.29126;
14:45:58.146,-0.75366,0.33887,-0.28687;
14:45:58.166,-0.90259,0.37866,-0.26660;
14:45:58.186,-1.01758,0.40405,-0.32715;
14:45:58.206,-1.10596,0.42505,-0.36377;
14:45:58.226,-1.12354,0.42432,-0.32861;
14:45:58.246,-1.12817,0.42163,-0.28198;
14:45:58.266,-1.07959,0.42627,-0.25317;
14:45:58.286,-1.10352,0.42139,-0.22388;
14:45:58.306,-1.34692,0.48096,-0.26953;
14:45:58.326,-1.36035,0.50757,-0.33154;
14:45:58.346,-1.07397,0.48145,-0.29443;
14:45:58.366,-0.99634,0.48071,-0.20972;
14:45:58.386,-1.18774,0.48926,-0.19336;
14:45:58.406,-1.37207,0.50854,-0.21484;
14:45:58.426,-1.44312,0.51782,-0.18750;
14:45:58.446,-1.44287,0.52539,-0.15308;
14:45:58.466,-1.35767,0.51343,-0.13770;
14:45:58.486,-1.18970,0.46680,-0.11841;
14:45:58.506,-0.99072,0.40186,-0.09839;
14:45:58.526,-0.82080,0.36230,-0.10278;
14:45:58.546,-0.71216,0.33325,-0.11914;
14:45:58.566,-0.62427,0.34619,-0.11646;
14:45:58.586,-0.56128,0.33862,-0.10083;
14:45:58.606,-0.53564,0.30884,-0.08789;
14:45:58.626,-0.53296,0.30469,-0.07202;
14:45:58.646,-0.55396,0.28760,-0.05688;
14:45:58.666,-0.65869,0.26001,-0.04248;
14:45:58.686,-0.71875,0.24390,-0.03369;
14:45:58.706,-0.74658,0.22388,-0.01978;
14:45:58.726,-0.77246,0.23657,-0.01001;
14:45:58.746,-0.85474,0.26855,-0.01880;
14:45:58.766,-0.95459,0.28540,-0.03345;
14:45:58.786,-1.00073,0.28516,-0.01978;
14:45:58.806,-0.98340,0.28857,-0.01611;
14:45:58.826,-0.92139,0.29712,-0.03979;
14:45:58.846,-0.99194,0.30957,-0.05884;
14:45:58.866,-1.16357,0.35278,-0.09106;
14:45:58.886,-1.03271,0.35571,-0.12622;
14:45:58.906,-0.84277,0.31250,-0.12891;
14:45:58.926,-0.99902,0.34155,-0.15820;
14:45:58.946,-1.28857,0.39795,-0.21997;
14:45:58.966,-1.44922,0.38867,-0.20361;
14:45:58.986,-1.46948,0.33398,-0.10522;
14:45:59.006,-1.40088,0.35327,-0.05444;
14:45:59.026,-1.18457,0.40479,-0.11255;
14:45:59.046,-0.90845,0.39551,-0.25562;
14:45:59.066,-0.68652,0.34082,-0.36401;
14:45:59.086,-0.54004,0.29077,-0.34375;
14:45:59.106,-0.47046,0.27759,-0.26440;
14:45:59.126,-0.44165,0.26294,-0.20020;
14:45:59.146,-0.41309,0.24756,-0.19189;
14:45:59.166,-0.42505,0.25098,-0.24927;
14:45:59.186,-0.62964,0.32788,-0.25439;
14:45:59.206,-0.71509,0.36792,-0.26733;
14:45:59.226,-0.80469,0.38599,-0.27539;
14:45:59.246,-0.91772,0.43604,-0.28442;
14:45:59.266,-1.03394,0.45923,-0.30273;
14:45:59.286,-1.11475,0.48218,-0.34961;
14:45:59.306,-1.15771,0.51050,-0.38843;
14:45:59.326,-1.16919,0.50171,-0.37354;
14:45:59.346,-1.13843,0.48486,-0.29199;
14:45:59.366,-1.27344,0.53955,-0.24292;
14:45:59.386,-1.48804,0.57471,-0.27124;
14:45:59.406,-1.36206,0.50415,-0.32227;
14:45:59.426,-1.07227,0.45264,-0.30298;
14:45:59.446,-1.06250,0.47144,-0.25513;
14:45:59.466,-1.27637,0.49658,-0.24243;
14:45:59.486,-1.37207,0.48755,-0.19971;
14:45:59.506,-1.37720,0.50439,-0.15088;
14:45:59.526,-1.36572,0.51416,-0.11499;
14:45:59.546,-1.23657,0.47363,-0.09863;
14:45:59.566,-1.05664,0.40332,-0.07520;
14:45:59.586,-0.89502,0.35596,-0.05396;
14:45:59.606,-0.74927,0.35352,-0.06616;
14:45:59.626,-0.64160,0.34912,-0.09302;
14:45:59.646,-0.56128,0.34399,-0.10474;
14:45:59.666,-0.48608,0.31055,-0.05518;
14:45:59.686,-0.52319,0.28345,-0.03296;
14:45:59.706,-0.57886,0.26880,-0.01587;
14:45:59.726,-0.61890,0.26318,-0.00781;
14:45:59.746,-0.62598,0.23120,-0.00684;
14:45:59.766,-0.65845,0.21143,-0.01099;
14:45:59.786,-0.76440,0.24634,-0.00439;
14:45:59.806,-0.90283,0.28223,-0.01270;
14:45:59.826,-1.02637,0.29272,-0.01782;
14:45:59.846,-1.11792,0.31567,-0.00098;
14:45:59.866,-1.10010,0.31982,-0.00415;
14:45:59.886,-1.03979,0.31152,-0.02417;
14:45:59.906,-1.22998,0.35742,-0.10132;
14:45:59.926,-1.32739,0.40039,-0.18286;
14:45:59.946,-1.00977,0.35547,-0.16260;
14:45:59.966,-0.84399,0.35181,-0.13330;
14:45:59.986,-1.11353,0.39697,-0.20947;
14:46:00.006,-1.42944,0.40576,-0.23901;
14:46:00.026,-1.46973,0.36401,-0.16821;
14:46:00.046,-1.39038,0.32520,-0.09692;
14:46:00.066,-1.26831,0.35840,-0.09985;
14:46:00.086,-1.04224,0.38184,-0.17163;
14:46:00.106,-0.79932,0.33618,-0.21948;
14:46:00.126,-0.59619,0.34351,-0.23804;
14:46:00.146,-0.44849,0.40015,-0.36841;
14:46:00.166,-0.37500,0.34229,-0.34229;
14:46:00.186,-0.38574,0.26953,-0.26367;
14:46:00.206,-0.42188,0.21411,-0.19238;
14:46:00.226,-0.50195,0.18945,-0.16895;
14:46:00.246,-0.60132,0.26978,-0.22632;
14:46:00.266,-0.67334,0.37720,-0.30786;
14:46:00.286,-0.69897,0.43066,-0.33643;
14:46:00.306,-0.74023,0.45215,-0.32471;
14:46:00.326,-0.85645,0.47998,-0.31616;
14:46:00.346,-0.99854,0.50122,-0.31421;
14:46:00.366,-1.11182,0.49707,-0.33423;
14:46:00.386,-1.18652,0.50757,-0.36206;
14:46:00.406,-1.44019,0.59106,-0.28198;
14:46:00.426,-1.20264,0.61768,-0.27930;
14:46:00.446,-1.08496,0.62769,-0.24316;
14:46:00.466,-1.17407,0.64331,-0.23389;
14:46:00.486,-1.30762,0.62915,-0.26221;
14:46:00.506,-1.38745,0.57129,-0.22095;
14:46:00.526,-1.38135,0.53662,-0.13672;
14:46:00.546,-1.30078,0.49731,-0.06836;
14:46:00.566,-1.13843,0.44458,-0.04077;
14:46:00.586,-0.93408,0.39111,-0.08960;
14:46:00.606,-0.65625,0.40405,-0.12793;
14:46:00.626,-0.57739,0.41772,-0.15405;
14:46:00.646,-0.55493,0.38159,-0.13770;
14:46:00.666,-0.54980,0.36670,-0.08447;
14:46:00.686,-0.54102,0.35547,-0.03687;
14:46:00.706,-0.56177,0.32251,-0.01538;
14:46:00.726,-0.61523,0.30688,-0.02002;
14:46:00.746,-0.66064,0.27222,-0.02295;
14:46:00.766,-0.68433,0.24976,-0.02222;
14:46:00.786,-0.69238,0.24023,-0.01465;
14:46:00.806,-0.72266,0.23706,0.00098;
14:46:00.826,-0.78198,0.25464,-0.00562;
14:46:00.846,-0.87012,0.27026,-0.02881;
14:46:00.866,-0.97437,0.29077,-0.04468;
14:46:00.886,-1.02710,0.31348,-0.04102;
14:46:00.906,-0.98047,0.32861,-0.03979;
14:46:00.926,-1.00122,0.33667,-0.06616;
14:46:00.946,-1.23999,0.37476,-0.13232;
14:46:00.966,-1.25757,0.37842,-0.15503;
14:46:00.986,-0.99878,0.31787,-0.09937;
14:46:01.006,-0.98853,0.30957,-0.07886;
14:46:01.026,-1.22021,0.36304,-0.11084;
14:46:01.046,-1.40552,0.43335,-0.15210;
14:46:01.066,-1.43652,0.44556,-0.17017;
14:46:01.086,-1.36816,0.48315,-0.19019;
14:46:01.106,-0.94702,0.41968,-0.24951;
14:46:01.126,-0.67285,0.32202,-0.31787;
14:46:01.146,-0.49097,0.27954,-0.35571;
14:46:01.166,-0.44312,0.28906,-0.32227;
14:46:01.186,-0.43750,0.27100,-0.24414;
14:46:01.206,-0.41040,0.25122,-0.18066;
14:46:01.226,-0.40479,0.23584,-0.15796;
14:46:01.246,-0.47803,0.25830,-0.18555;
14:46:01.266,-0.57397,0.30078,-0.22876;
14:46:01.286,-0.63770,0.30859,-0.25098;
14:46:01.306,-0.69214,0.35352,-0.25244;
14:46:01.326,-0.75293,0.39746,-0.23999;
14:46:01.346,-0.84204,0.41431,-0.24072;
14:46:01.366,-0.95215,0.45068,-0.26001;
14:46:01.386,-1.06372,0.47681,-0.29492;
14:46:01.406,-1.13794,0.48340,-0.31519;
14:46:01.426,-1.17017,0.50000,-0.32422;
14:46:01.446,-1.13135,0.48193,-0.30615;
14:46:01.466,-1.05371,0.43311,-0.23267;
14:46:01.486,-1.25366,0.48853,-0.23511;
14:46:01.506,-1.43213,0.56128,-0.28711;
14:46:01.526,-1.23657,0.55640,-0.29346;
14:46:01.546,-1.12061,0.52075,-0.24121;
14:46:01.566,-1.25830,0.53394,-0.20386;
14:46:01.586,-1.35205,0.55957,-0.20728;
14:46:01.606,-1.28857,0.48999,-0.08374;
14:46:01.626,-1.15430,0.45264,-0.07129;
14:46:01.646,-0.97778,0.38989,-0.07813;
14:46:01.666,-0.81274,0.37158,-0.08594;
14:46:01.686,-0.69482,0.32739,-0.10059;
14:46:01.706,-0.60449,0.34839,-0.11328;
14:46:01.726,-0.53613,0.36548,-0.12842;
14:46:01.746,-0.51318,0.34229,-0.13989;
14:46:01.766,-0.52930,0.34399,-0.13379;
14:46:01.786,-0.56616,0.30078,-0.10815;
14:46:01.806,-0.59448,0.26367,-0.06250;
14:46:01.826,-0.61328,0.23608,-0.02979;
14:46:01.846,-0.61841,0.22705,-0.02246;
14:46:01.866,-0.62598,0.23389,-0.02637;
14:46:01.886,-0.68188,0.25757,-0.04053;
14:46:01.906,-0.78491,0.27832,-0.04077;
14:46:01.926,-0.88745,0.29272,-0.02002;
14:46:01.946,-0.99341,0.29077,0.00293;
14:46:01.966,-1.08130,0.29858,0.01123;
14:46:01.986,-1.05518,0.33594,-0.02637;
14:46:02.006,-1.01147,0.36914,-0.09473;
14:46:02.026,-1.15967,0.40015,-0.14771;
14:46:02.046,-1.19531,0.40088,-0.12769;
14:46:02.066,-0.94043,0.35571,-0.06152;
14:46:02.086,-0.88770,0.35889,-0.12427;
14:46:02.106,-1.46094,0.40552,-0.19971;
14:46:02.126,-1.47729,0.39380,-0.18115;
14:46:02.146,-1.36450,0.42114,-0.11890;
14:46:02.166,-1.22363,0.46729,-0.11743;
14:46:02.186,-1.00757,0.46948,-0.19800;
14:46:02.206,-0.78418,0.42163,-0.30103;
14:46:02.226,-0.63306,0.35986,-0.34912;
14:46:02.246,-0.51929,0.33789,-0.32227;
14:46:02.266,-0.41919,0.28760,-0.27905;
14:46:02.286,-0.36865,0.21313,-0.23682;
14:46:02.306,-0.35962,0.20581,-0.20508;
14:46:02.326,-0.39795,0.24951,-0.20044;
14:46:02.346,-0.49048,0.26904,-0.23096;
14:46:02.366,-0.60425,0.29004,-0.28052;
14:46:02.386,-0.70679,0.32642,-0.28760;
14:46:02.406,-0.77563,0.39282,-0.26074;
14:46:02.426,-0.84009,0.45215,-0.25366;
14:46:02.446,-0.95679,0.49072,-0.30762;
14:46:02.466,-1.10107,0.52026,-0.37061;
14:46:02.486,-1.17920,0.52612,-0.38159;
14:46:02.506,-1.21216,0.50269,-0.35132;
14:46:02.526,-1.17725,0.48560,-0.31372;
14:46:02.546,-1.09766,0.50903,-0.28271;
14:46:02.566,-1.29248,0.56177,-0.31909;
14:46:02.586,-1.44482,0.59155,-0.34033;
14:46:02.606,-1.08252,0.54077,-0.21118;
14:46:02.626,-1.16211,0.59375,-0.23999;
14:46:02.646,-1.20728,0.60425,-0.25146;
14:46:02.666,-1.26953,0.55713,-0.23486;
14:46:02.686,-1.30200,0.52100,-0.18433;
14:46:02.706,-1.20776,0.43750,-0.09180;
14:46:02.726,-1.01563,0.36865,-0.02612;
14:46:02.746,-0.82886,0.37549,-0.02173;
14:46:02.766,-0.67847,0.38574,-0.07715;
14:46:02.786,-0.56909,0.37085,-0.15063;
14:46:02.806,-0.51514,0.34204,-0.16577;
14:46:02.826,-0.49585,0.32275,-0.14429;
14:46:02.846,-0.49268,0.28345,-0.10522;
14:46:02.866,-0.50073,0.26465,-0.05981;
14:46:02.886,-0.52905,0.25439,-0.04102;
14:46:02.906,-0.59229,0.24756,-0.03467;
14:46:02.926,-0.66528,0.24658,-0.02368;
14:46:02.946,-0.73706,0.25146,0.00854;
14:46:02.966,-0.82324,0.26880,0.03174;
14:46:02.986,-0.90454,0.29395,0.00122;
14:46:03.006,-0.98438,0.30371,-0.04395;
14:46:03.026,-1.06738,0.32080,-0.08618;
14:46:03.046,-1.09619,0.33838,-0.08789;
14:46:03.066,-1.00635,0.32056,-0.05127;
14:46:03.086,-1.01978,0.34448,-0.07227;
14:46:03.106,-1.29395,0.39478,-0.13818;
14:46:03.126,-0.97461,0.34814,-0.15649;
14:46:03.146,-0.91748,0.35718,-0.12988;
14:46:03.166,-1.18750,0.39746,-0.14722;
14:46:03.186,-1.38330,0.41138,-0.19629;
14:46:03.206,-1.34058,0.37695,-0.21973;
14:46:03.226,-1.24121,0.37866,-0.18018;
14:46:03.246,-1.09595,0.39893,-0.15552;
14:46:03.266,-0.86450,0.39160,-0.20923;
14:46:03.286,-0.64771,0.37378,-0.29834;
14:46:03.306,-0.51074,0.32227,-0.34277;
14:46:03.326,-0.43701,0.28931,-0.32935;
14:46:03.346,-0.40015,0.27466,-0.28418;
14:46:03.366,-0.41602,0.26489,-0.25537;
14:46:03.386,-0.48657,0.26025,-0.25684;
14:46:03.406,-0.55859,0.26123,-0.25513;
14:46:03.426,-0.63452,0.27856,-0.25293;
14:46:03.446,-0.73560,0.33301,-0.29102;
14:46:03.466,-0.83423,0.38867,-0.35034;
14:46:03.486,-0.89160,0.38647,-0.38208;
14:46:03.506,-0.91748,0.39526,-0.37476;
14:46:03.526,-0.97290,0.45752,-0.35352;
14:46:03.546,-1.04004,0.50146,-0.36450;
14:46:03.566,-1.07715,0.57080,-0.38281;
14:46:03.586,-1.11011,0.61475,-0.29883;
14:46:03.606,-1.03784,0.48438,-0.19336;
14:46:03.626,-1.13159,0.50342,-0.14990;
14:46:03.646,-1.10547,0.86963,-0.29590;
14:46:03.666,-1.00708,1.06665,-0.55518;
14:46:03.686,-1.00269,0.91504,-0.53345;
14:46:03.706,-1.15796,0.90015,-0.27563;
14:46:03.726,-1.43677,0.81201,-0.05835;
14:46:03.746,-1.62305,0.66553,0.01221;
14:46:03.766,-1.60718,0.68872,-0.03735;
14:46:03.786,-1.39063,0.69629,-0.06055;
14:46:03.806,-1.10498,0.58765,-0.05518;
14:46:03.826,-0.89307,0.50684,-0.05493;
14:46:03.846,-0.74585,0.43359,-0.04932;
14:46:03.866,-0.64233,0.38574,-0.04077;
14:46:03.886,-0.55762,0.38452,-0.04346;
14:46:03.906,-0.49756,0.35059,-0.04980;
14:46:03.926,-0.47290,0.30127,-0.06421;
14:46:03.946,-0.48315,0.26538,-0.05396;
14:46:03.966,-0.52148,0.25049,-0.03223;
14:46:03.986,-0.57007,0.22778,-0.02344;
14:46:04.006,-0.58838,0.20776,-0.03589;
14:46:04.026,-0.61377,0.18774,-0.05493;
14:46:04.046,-0.67358,0.16382,-0.07007;
14:46:04.066,-0.71240,0.14380,-0.09595;
14:46:04.086,-0.84326,0.18872,-0.03345;
14:46:04.106,-0.96973,0.22461,-0.06860;
14:46:04.126,-0.99634,0.24292,-0.12256;
14:46:04.146,-0.97925,0.22046,-0.12231;
14:46:04.166,-1.13208,0.23145,-0.06396;
14:46:04.186,-1.18286,0.28638,-0.08643;
14:46:04.206,-1.02319,0.32031,-0.17920;
14:46:04.226,-1.03296,0.32227,-0.28418;
14:46:04.246,-1.27637,0.34717,-0.33936;
14:46:04.266,-1.48047,0.33691,-0.25122;
14:46:04.286,-1.54956,0.31299,-0.10034;
14:46:04.306,-1.51099,0.36255,-0.02661;
14:46:04.326,-1.34546,0.44751,-0.03809;
14:46:04.346,-1.10107,0.52075,-0.17310;
14:46:04.366,-0.84912,0.47656,-0.37842;
14:46:04.386,-0.67822,0.39600,-0.43579;
14:46:04.406,-0.59204,0.41992,-0.33740;
14:46:04.426,-0.53003,0.41821,-0.19995;
14:46:04.446,-0.46118,0.38550,-0.17725;
14:46:04.466,-0.44263,0.41455,-0.34814;
14:46:04.486,-0.53027,0.37598,-0.41187;
14:46:04.506,-0.64136,0.31836,-0.33008;
14:46:04.526,-0.74731,0.32666,-0.33350;
14:46:04.546,-0.83887,0.36353,-0.42651;
14:46:04.566,-0.86475,0.37793,-0.50659;
14:46:04.586,-0.97119,0.54004,-0.49194;
14:46:04.606,-1.08032,0.50586,-0.58203;
14:46:04.626,-1.21411,0.34131,-0.64063;
14:46:04.646,-1.29102,0.22974,-0.56885;
14:46:04.666,-1.19287,0.32031,-0.34912;
14:46:04.686,-1.01099,0.47144,-0.12988;
14:46:04.706,-1.04272,0.57886,-0.11450;
14:46:04.726,-1.27539,0.75122,-0.26172;
14:46:04.746,-1.29004,0.82886,-0.33447;
14:46:04.766,-1.13550,0.71997,-0.19214;
14:46:04.786,-1.12842,0.80103,0.00610;
14:46:04.806,-1.40698,0.85522,0.14600;
14:46:04.826,-1.21118,0.89697,0.18262;
14:46:04.846,-1.01343,1.09961,0.19946;
14:46:04.866,-0.89746,1.35425,0.27563;
14:46:04.886,-0.87305,1.26025,0.48413;
14:46:04.906,-0.90796,0.92188,0.51440;
14:46:04.926,-0.97046,0.73804,0.37793;
14:46:04.946,-0.98999,0.49561,0.39648;
14:46:04.966,-0.78101,0.08569,0.35938;
14:46:04.986,-0.61816,-0.37280,0.12354;
14:46:05.006,-0.66455,-0.92188,-0.13184;
14:46:05.026,-0.53540,-0.28271,-0.26221;
14:46:05.046,-0.36987,-0.13232,-0.24463;
14:46:05.066,-0.35571,0.45142,-0.32007;
14:46:05.086,-0.52051,0.80713,-0.49072;
14:46:05.106,-0.60034,1.20190,-0.64404;
14:46:05.126,-0.62793,1.27979,-0.55664;
14:46:05.146,-0.60278,1.24536,-0.40698;
14:46:05.166,-0.52515,0.88550,-0.43286;
14:46:05.186,-0.46069,-0.09521,-0.56177;
14:46:05.206,-0.49609,-0.21631,-0.78101;
14:46:05.226,-0.55664,-0.10083,-0.99585;
14:46:05.246,-0.52393,-0.10229,-1.01563;
14:46:05.266,-0.50269,0.06421,-0.88062;
14:46:05.286,-0.54028,0.06177,-0.80078;
14:46:05.306,-0.56177,-0.11230,-0.83130;
14:46:05.326,-0.53198,-0.19922,-0.91406;
14:46:05.346,-0.50366,-0.13110,-1.00122;
14:46:05.366,-0.50049,-0.03516,-1.03027;
14:46:05.386,-0.39160,-0.06665,-0.92261;
14:46:05.406,-0.25635,-0.07056,-0.74438;
14:46:05.426,-0.18018,-0.04639,-0.61523;
14:46:05.446,-0.12231,-0.08350,-0.60840;
14:46:05.466,-0.13330,-0.08472,-0.71924;
14:46:05.486,-0.15186,-0.09692,-0.81885;
14:46:05.506,-0.11206,-0.21436,-0.74927;
14:46:05.526,-0.05273,-0.27124,-0.62036;
14:46:05.546,-0.11230,-0.13452,-0.92773;
14:46:05.566,-0.16626,-0.19800,-1.00293;
14:46:05.586,-0.09766,-0.23242,-0.89526;
14:46:05.606,-0.02100,-0.15234,-0.79834;
14:46:05.626,0.00659,-0.04517,-0.88037;
14:46:05.646,-0.11548,0.01831,-1.16577;
14:46:05.666,-0.22900,0.00684,-1.36060;
14:46:05.686,-0.11353,-0.01538,-1.20435;
14:46:05.706,-0.03149,0.06958,-1.06250;
14:46:05.726,-0.09375,0.16699,-1.20679;
14:46:05.746,-0.15991,0.22852,-1.36987;
14:46:05.766,-0.16333,0.25562,-1.35962;
14:46:05.786,-0.13330,0.23926,-1.24512;
14:46:05.806,-0.14526,0.21948,-1.19873;
14:46:05.826,-0.19067,0.24609,-1.20239;
14:46:05.846,-0.25439,0.26147,-1.26270;
14:46:05.866,-0.31958,0.23438,-1.29663;
14:46:05.886,-0.31860,0.20776,-1.17773;
14:46:05.906,-0.24487,0.14380,-0.98462;
14:46:05.926,-0.16016,0.10059,-0.81616;
14:46:05.946,-0.08521,0.06763,-0.72583;
14:46:05.966,-0.03223,0.00269,-0.69482;
14:46:05.986,-0.01904,-0.00342,-0.71045;
14:46:06.006,-0.05225,0.03052,-0.78149;
14:46:06.026,-0.10913,-0.02148,-0.67163;
14:46:06.046,0.01294,-0.03101,-0.60181;
14:46:06.066,-0.01196,0.01196,-0.67993;
14:46:06.086,-0.02441,0.01611,-0.78271;
14:46:06.106,-0.01465,0.00562,-0.86157;
14:46:06.126,-0.00049,-0.02417,-0.91260;
14:46:06.146,-0.02905,-0.02246,-0.97363;
14:46:06.166,-0.08447,-0.01147,-1.02881;
14:46:06.186,-0.12891,0.01001,-1.04468;
14:46:06.206,-0.17188,0.02393,-1.04297;
14:46:06.226,-0.14453,-0.00049,-1.02441;
14:46:06.246,-0.19702,0.02319,-1.13354;
